danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.687,0.559,-4.661,1,0.714,0.0,0.116,0.404,136.073,latin
0.803,0.866,-4.503,0,0.122,0.0153,0.193,0.772,95.008,latin
0.776,0.609,-6.146,1,0.481,0.0,0.0508,0.612,96.04,latin
0.597,0.665,-4.403,1,0.424,0.0,0.115,0.443,94.467,latin
0.815,0.66,-7.68,0,0.381,0.0,0.128,0.643,101.006,latin
0.816,0.701,-4.119,0,0.481,0.0,0.449,0.653,92.003,latin
0.534,0.614,-6.69,1,0.557,0.0,0.199,0.238,147.739,latin
0.459,0.536,-5.76,1,0.34,0.0,0.209,0.203,75.999,latin
0.459,0.536,-5.76,1,0.34,0.0,0.209,0.203,75.999,latin
0.682,0.683,-5.977,1,0.398,0.0,0.0603,0.776,90.017,latin
0.581,0.659,-7.511,1,0.538,0.0,0.0656,0.577,155.945,latin
0.55,0.765,-5.878,1,0.534,0.0,0.0791,0.592,157.49,latin
0.597,0.665,-4.403,1,0.424,0.0,0.115,0.443,94.467,latin
0.51,0.725,-5.183,0,0.327,6.69e-06,0.074,0.836,98.5,latin
0.691,0.854,-4.77,1,0.239,0.0,0.0969,0.779,94.96,latin
0.395,0.472,-6.5,0,0.312,0.0,0.0687,0.188,123.223,latin
0.817,0.539,-6.349,0,0.0141,0.000496,0.099,0.158,97.062,latin
0.872,0.872,-6.328,1,0.0476,0.00112,0.0543,0.809,116.948,latin
0.548,0.704,-4.838,0,0.0168,2.25e-05,0.143,0.288,104.666,latin
0.552,0.676,-6.475,1,0.247,0.0,0.177,0.452,147.769,latin
0.815,0.974,-6.065,0,0.0465,5.48e-05,0.132,0.873,114.302,latin
0.815,0.974,-6.065,0,0.0465,5.48e-05,0.132,0.873,114.302,latin
0.711,0.748,-4.044,1,0.13,0.0,0.546,0.844,167.972,latin
0.815,0.974,-6.065,0,0.0465,5.48e-05,0.132,0.873,114.302,latin
0.611,0.509,-9.382,1,0.69,2.64e-06,0.0855,0.425,90.168,latin
0.711,0.748,-4.044,1,0.13,0.0,0.546,0.844,167.972,latin
0.786,0.764,-2.935,1,0.121,0.0,0.102,0.913,90.977,latin
0.37,0.553,-4.896,1,0.137,0.0,0.0776,0.474,179.968,latin
0.747,0.824,-2.316,1,0.0283,0.0,0.0792,0.628,166.005,latin
0.312,0.5,-7.795,1,0.166,0.0,0.332,0.334,147.669,latin
0.429,0.551,-6.33,1,0.347,0.0,0.292,0.385,149.759,latin
0.688,0.812,-4.355,1,0.243,0.0,0.0742,0.834,89.01,latin
0.72,0.914,-3.679,1,0.0329,0.0,0.132,0.68,95.975,latin
0.552,0.676,-6.475,1,0.247,0.0,0.177,0.452,147.769,latin
0.759,0.527,-6.739,1,0.749,0.0,0.157,0.482,119.936,latin
0.786,0.764,-2.935,1,0.121,0.0,0.102,0.913,90.977,latin
0.878,0.799,-2.029,1,0.09,6e-06,0.392,0.85,110.044,latin
0.694,0.761,-6.066,1,0.176,3.63e-05,0.123,0.866,129.953,latin
0.55,0.488,-6.287,1,0.773,0.0,0.118,0.153,118.134,latin
0.688,0.812,-4.355,1,0.243,0.0,0.0742,0.834,89.01,latin
0.787,0.785,-6.768,0,0.144,0.0,0.0596,0.734,97.021,latin
0.611,0.509,-9.382,1,0.69,2.64e-06,0.0855,0.425,90.168,latin
0.77,0.657,-7.658,1,0.4,5.89e-05,0.29,0.846,92.008,latin
0.866,0.86,-3.087,0,0.138,0.0,0.402,0.924,109.973,latin
0.81,0.757,-3.583,1,0.0157,0.0003,0.0811,0.511,100.017,latin
0.878,0.799,-2.029,1,0.09,6e-06,0.392,0.85,110.044,latin
0.694,0.761,-6.066,1,0.176,3.63e-05,0.123,0.866,129.953,latin
0.671,0.575,-8.998,1,0.0046,0.000217,0.123,0.647,160.976,latin
0.734,0.896,-3.652,1,0.0391,0.0,0.117,0.649,96.007,latin
0.665,0.689,-7.344,0,0.111,0.0,0.0657,0.782,177.879,latin
0.808,0.791,-4.534,1,0.132,0.0,0.323,0.787,106.932,latin
0.734,0.896,-3.652,1,0.0391,0.0,0.117,0.649,96.007,latin
0.595,0.655,-4.277,1,0.155,0.0,0.265,0.364,153.866,latin
0.689,0.853,-3.455,0,0.0186,0.0,0.142,0.937,153.933,latin
0.826,0.44,-6.895,1,0.781,0.0,0.107,0.803,124.76,latin
0.502,0.716,-4.439,1,0.291,0.0,0.246,0.629,169.952,latin
0.729,0.764,-6.138,0,0.201,0.000598,0.0807,0.964,94.017,latin
0.714,0.734,-7.125,0,0.176,0.000618,0.115,0.68,123.57,latin
0.799,0.812,-9.434,0,0.516,6.22e-06,0.0381,0.962,130.085,latin
0.679,0.926,-3.834,1,0.118,0.0,0.302,0.934,179.941,latin
0.629,0.486,-8.198,1,0.497,0.0,0.117,0.382,122.011,latin
0.757,0.688,-4.546,1,0.226,0.0,0.237,0.704,155.994,latin
0.385,0.511,-4.728,1,0.516,0.00526,0.0966,0.179,144.186,latin
0.726,0.574,-6.399,1,0.168,1.77e-06,0.271,0.692,102.927,latin
0.51,0.556,-5.937,1,0.68,0.0,0.954,0.321,87.739,latin
0.558,0.403,-8.968,1,0.328,0.0,0.171,0.148,81.661,latin
0.647,0.686,-5.745,0,0.08,1.34e-06,0.528,0.268,79.928,latin
0.799,0.721,-5.222,1,0.0214,0.000341,0.335,0.66,132.763,latin
0.782,0.697,-5.85,1,0.32,0.0,0.144,0.416,76.031,latin
0.782,0.697,-5.85,1,0.32,0.0,0.144,0.416,76.031,latin
0.677,0.502,-7.098,1,0.489,0.0,0.0992,0.526,96.515,latin
0.779,0.791,-3.816,0,0.717,3.44e-06,0.0921,0.77,97.965,latin
0.704,0.691,-5.414,1,0.255,0.0,0.129,0.427,143.982,latin
0.787,0.662,-4.285,0,0.0648,0.0,0.133,0.79,119.983,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.704,0.691,-5.414,1,0.255,0.0,0.129,0.427,143.982,latin
0.704,0.691,-5.414,1,0.255,0.0,0.129,0.427,143.982,latin
0.62,0.66,-3.361,1,0.254,0.0,0.0605,0.567,81.052,latin
0.804,0.642,-4.418,0,0.0442,0.0,0.197,0.687,119.996,latin
0.741,0.552,-6.193,0,0.417,1.37e-06,0.117,0.444,94.987,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.623,0.607,-5.113,1,0.147,3.29e-06,0.227,0.614,89.654,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.623,0.607,-5.113,1,0.147,3.29e-06,0.227,0.614,89.654,latin
0.511,0.714,-6.414,1,0.0504,0.56,0.105,0.521,98.008,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.804,0.642,-4.418,0,0.0442,0.0,0.197,0.687,119.996,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.686,0.915,-2.756,0,0.079,0.000275,0.107,0.743,100.003,latin
0.799,0.721,-5.222,1,0.0214,0.000341,0.335,0.66,132.763,latin
0.799,0.721,-5.222,1,0.0214,0.000341,0.335,0.66,132.763,latin
0.799,0.721,-5.222,1,0.0214,0.000341,0.335,0.66,132.763,latin
0.799,0.721,-5.222,1,0.0214,0.000341,0.335,0.66,132.763,latin
0.651,0.86,-5.065,1,0.156,0.0181,0.127,0.543,122.906,latin
0.623,0.607,-5.113,1,0.147,3.29e-06,0.227,0.614,89.654,latin
0.686,0.915,-2.756,0,0.079,0.000275,0.107,0.743,100.003,latin
0.462,0.765,-7.011,1,0.324,0.231,0.0757,0.399,81.513,latin
0.582,0.755,-7.305,1,0.0632,0.00658,0.931,0.311,109.061,latin
0.518,0.598,-4.579,0,0.239,3.92e-06,0.243,0.322,92.026,latin
0.727,0.468,-7.744,0,0.69,0.0148,0.25,0.346,116.823,latin
0.499,0.495,-9.166,0,0.263,4.48e-05,0.104,0.473,99.957,latin
0.389,0.418,-8.976,1,0.664,5.71e-05,0.108,0.347,175.567,latin
0.686,0.915,-2.756,0,0.079,0.000275,0.107,0.743,100.003,latin
0.524,0.361,-6.21,1,0.725,0.00385,0.0975,0.203,172.002,latin
0.389,0.418,-8.976,1,0.664,5.71e-05,0.108,0.347,175.567,latin
0.394,0.473,-7.935,1,0.0247,0.00684,0.112,0.45,129.996,latin
0.813,0.796,-5.545,0,0.156,0.038,0.114,0.542,95.027,latin
0.403,0.533,-4.633,1,0.589,5.01e-06,0.136,0.283,98.741,latin
0.403,0.533,-4.633,1,0.589,5.01e-06,0.136,0.283,98.741,latin
0.62,0.788,-8.646,1,0.018,0.0,0.369,0.856,137.129,latin
0.522,0.639,-5.553,1,0.129,0.0,0.185,0.437,83.377,latin
0.568,0.642,-6.736,0,0.374,0.00681,0.131,0.476,177.669,latin
0.565,0.667,-4.679,0,0.24,0.00166,0.106,0.78,180.041,latin
0.553,0.722,-7.794,1,0.101,2.83e-05,0.958,0.257,91.267,latin
0.766,0.788,-3.128,0,0.105,5.81e-06,0.142,0.609,179.984,latin
0.719,0.844,-3.529,1,0.0793,0.0,0.0551,0.941,90.951,latin
0.734,0.846,-3.425,0,0.166,1.74e-06,0.235,0.604,98.026,latin
0.346,0.641,-5.627,1,0.136,8.4e-06,0.108,0.159,77.281,latin
0.715,0.534,-6.534,1,0.496,0.0,0.117,0.341,99.007,latin
0.924,0.723,-3.142,1,0.0177,2.61e-05,0.113,0.643,126.998,latin
0.783,0.84,-3.416,1,0.174,0.0,0.412,0.839,95.001,latin
0.625,0.55,-6.916,1,0.301,0.0,0.11,0.353,83.007,latin
0.723,0.777,-3.503,1,0.0426,3.68e-06,0.0451,0.961,91.017,latin
0.801,0.475,-8.797,0,0.141,1.73e-05,0.0639,0.234,98.047,latin
0.764,0.751,-3.713,0,0.18,0.0,0.0696,0.698,100.074,latin
0.739,0.525,-5.52,1,0.257,0.0,0.111,0.418,139.086,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.764,0.751,-3.713,0,0.18,0.0,0.0696,0.698,100.074,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.764,0.751,-3.713,0,0.18,0.0,0.0696,0.698,100.074,latin
0.684,0.808,-2.737,1,0.0518,1.02e-05,0.0858,0.712,173.905,latin
0.596,0.71,-5.815,1,0.243,0.0,0.204,0.632,117.871,latin
0.804,0.825,-3.596,1,0.166,3.48e-06,0.116,0.662,92.02,latin
0.758,0.778,-3.562,1,0.0806,0.0,0.198,0.532,92.983,latin
0.758,0.778,-3.562,1,0.0806,0.0,0.198,0.532,92.983,latin
0.795,0.845,-3.809,0,0.105,1.14e-05,0.172,0.769,170.023,latin
0.684,0.808,-2.737,1,0.0518,1.02e-05,0.0858,0.712,173.905,latin
0.728,0.711,-4.477,0,0.0183,0.0,0.0727,0.782,172.068,latin
0.724,0.84,-3.633,1,0.0564,0.0,0.618,0.842,92.011,latin
0.755,0.767,-4.446,1,0.00459,8.28e-06,0.0618,0.321,93.959,latin
0.559,0.472,-6.814,1,0.583,0.0,0.146,0.305,129.945,latin
0.721,0.773,-6.283,1,0.053,0.0,0.484,0.75,120.007,latin
0.62,0.754,-2.155,1,0.0578,0.0,0.0993,0.828,90.064,latin
0.497,0.524,-8.111,1,0.191,0.0,0.0896,0.209,143.961,latin
0.635,0.924,-4.856,1,0.153,2.63e-05,0.0827,0.666,94.008,latin
0.645,0.822,-3.679,1,0.0493,0.0,0.193,0.837,179.994,latin
0.521,0.679,-6.664,0,0.482,0.921,0.0928,0.207,92.992,latin
0.665,0.765,-6.036,1,0.13,0.0,0.0831,0.744,153.984,latin
0.652,0.847,-5.035,1,0.188,0.0,0.378,0.515,163.942,latin
0.773,0.691,-4.539,1,0.655,2.77e-06,0.111,0.529,106.988,latin
0.546,0.229,-7.715,1,0.938,0.0,0.0927,0.155,69.216,latin
0.686,0.861,-3.145,0,0.00887,0.0,0.72,0.787,132.016,latin
0.716,0.657,-4.3,0,0.0351,0.0,0.0912,0.253,129.899,latin
0.552,0.916,-3.397,1,0.097,0.0,0.125,0.776,178.115,latin
0.515,0.589,-4.426,1,0.69,0.0153,0.104,0.176,137.722,latin
0.699,0.945,-3.538,1,0.228,0.0,0.116,0.82,132.023,latin
0.6,0.952,-4.086,0,0.0417,6.89e-06,0.956,0.423,178.023,latin
0.648,0.89,-3.982,0,0.0294,3.58e-06,0.116,0.321,125.953,latin
0.701,0.896,-6.459,1,0.0866,0.0,0.0572,0.896,130.067,latin
0.695,0.636,-4.654,1,0.234,0.0,0.081,0.575,174.14,latin
0.804,0.674,-5.453,0,0.294,1.18e-06,0.115,0.292,99.968,latin
0.794,0.832,-4.862,0,0.237,1.14e-05,0.203,0.871,107.657,latin
0.598,0.674,-3.653,1,0.452,0.0,0.166,0.803,72.205,latin
0.686,0.741,-3.517,1,0.173,0.0,0.16,0.565,98.011,latin
0.355,0.468,-6.55,0,0.0319,1.89e-05,0.109,0.416,171.407,latin
0.666,0.826,-4.093,1,0.017,0.0,0.285,0.343,104.701,latin
0.647,0.816,-4.824,0,0.179,0.0,0.314,0.725,119.826,latin
0.831,0.789,-5.498,1,0.121,0.0,0.328,0.826,101.037,latin
0.642,0.683,-5.168,0,0.542,0.0,0.122,0.796,174.166,latin
0.661,0.677,-6.467,1,0.628,0.0,0.0793,0.959,174.068,latin
0.633,0.752,-7.74,1,0.161,1.62e-05,0.368,0.881,91.169,latin
0.705,0.874,-2.514,0,0.17,0.0,0.0669,0.788,128.02,latin
0.647,0.816,-4.824,0,0.179,0.0,0.314,0.725,119.826,latin
0.727,0.382,-9.145,1,0.809,0.0,0.0998,0.828,115.003,latin
0.858,0.806,-5.61,0,0.111,0.0,0.0475,0.814,99.992,latin
0.739,0.48,-10.82,1,0.718,0.00292,0.0768,0.758,105.029,latin
0.804,0.745,-5.805,0,0.112,0.0,0.0925,0.512,95.024,latin
0.823,0.656,-6.141,0,0.257,0.0,0.329,0.713,94.038,latin
0.705,0.874,-2.514,0,0.17,0.0,0.0669,0.788,128.02,latin
0.804,0.745,-5.805,0,0.112,0.0,0.0925,0.512,95.024,latin
0.804,0.745,-5.805,0,0.112,0.0,0.0925,0.512,95.024,latin
0.705,0.874,-2.514,0,0.17,0.0,0.0669,0.788,128.02,latin
0.823,0.656,-6.141,0,0.257,0.0,0.329,0.713,94.038,latin
0.74,0.63,-6.634,0,0.0212,0.0,0.299,0.763,89.952,latin
0.804,0.745,-5.805,0,0.112,0.0,0.0925,0.512,95.024,latin
0.746,0.852,-4.329,1,0.5,3.95e-06,0.165,0.904,102.088,latin
0.804,0.745,-5.805,0,0.112,0.0,0.0925,0.512,95.024,latin
0.831,0.789,-5.498,1,0.121,0.0,0.328,0.826,101.037,latin
0.706,0.525,-8.879,0,0.682,9.34e-05,0.175,0.73,89.945,latin
0.395,0.529,-7.877,0,0.618,6.41e-05,0.115,0.308,173.693,latin
0.395,0.529,-7.877,0,0.618,6.41e-05,0.115,0.308,173.693,latin
0.535,0.335,-12.767,1,0.661,0.0,0.0794,0.146,131.386,latin
0.638,0.748,-6.337,1,0.34,4.82e-06,0.0541,0.951,181.958,latin
0.629,0.936,-5.14,0,0.0827,4.67e-05,0.148,0.932,89.605,latin
0.223,0.528,-6.581,0,0.626,0.0,0.118,0.381,184.512,latin
0.554,0.757,-8.653,0,0.00543,0.0541,0.258,0.907,148.27,latin
0.663,0.882,-4.628,1,0.0178,0.000147,0.423,0.789,117.718,latin
0.784,0.461,-9.546,0,0.662,5.9e-05,0.107,0.733,102.165,latin
0.694,0.52,-8.758,1,0.412,1.26e-06,0.137,0.52,108.06,latin
0.704,0.533,-6.94,0,0.587,1.64e-05,0.254,0.695,94.056,latin
0.637,0.572,-6.913,0,0.113,0.0,0.0645,0.615,138.177,latin
0.563,0.697,-6.662,1,0.126,1.59e-05,0.171,0.917,180.097,latin
0.541,0.272,-20.331,1,0.0497,0.0,0.889,0.301,123.388,latin
0.488,0.627,-7.266,0,0.429,0.000133,0.114,0.482,78.979,latin
0.85,0.741,-4.26,0,0.0237,0.000189,0.102,0.913,92.986,latin
0.682,0.646,-9.274,0,0.576,2.13e-05,0.0978,0.785,87.891,latin
0.32,0.515,-8.018,1,0.373,1.74e-06,0.089,0.568,78.021,latin
0.733,0.897,-3.652,1,0.0391,0.0,0.117,0.649,96.006,latin
0.719,0.571,-8.202,0,0.0589,2.98e-06,0.132,0.206,119.939,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.536,0.723,-4.761,0,0.0149,7.78e-05,0.0952,0.724,91.761,latin
0.83,0.679,-3.519,0,0.137,7.78e-05,0.0905,0.213,95.003,latin
0.696,0.82,-4.511,0,0.0712,0.0,0.132,0.43,100.064,latin
0.759,0.664,-4.519,0,0.0801,8.83e-05,0.0665,0.623,96.992,latin
0.759,0.664,-4.519,0,0.0801,8.83e-05,0.0665,0.623,96.992,latin
0.785,0.763,-3.708,0,0.129,1.54e-05,0.278,0.384,93.977,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.717,0.758,-2.367,0,0.37,0.000303,0.0861,0.96,175.951,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.652,0.77,-4.367,0,0.0243,0.0,0.351,0.691,107.977,latin
0.782,0.616,-3.399,1,0.00812,9.54e-06,0.259,0.888,171.841,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.714,0.671,-5.119,1,0.292,0.0,0.325,0.641,169.727,latin
0.536,0.723,-4.761,0,0.0149,7.78e-05,0.0952,0.724,91.761,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.689,0.711,-6.077,1,0.0732,0.0,0.13,0.914,128.005,latin
0.714,0.671,-5.119,1,0.292,0.0,0.325,0.641,169.727,latin
0.792,0.703,-3.057,1,0.283,0.000164,0.319,0.726,180.032,latin
0.714,0.671,-5.119,1,0.292,0.0,0.325,0.641,169.727,latin
0.714,0.671,-5.119,1,0.292,0.0,0.325,0.641,169.727,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.887,0.87,-5.267,1,0.0143,0.0,0.015,0.837,126.047,latin
0.714,0.671,-5.119,1,0.292,0.0,0.325,0.641,169.727,latin
0.689,0.711,-6.077,1,0.0732,0.0,0.13,0.914,128.005,latin
0.652,0.77,-4.367,0,0.0243,0.0,0.351,0.691,107.977,latin
0.733,0.829,-5.264,0,0.159,2.34e-06,0.0831,0.975,112.995,latin
0.669,0.92,-5.913,1,0.0602,0.0939,0.286,0.137,126.044,latin
0.827,0.866,-3.526,0,0.0836,0.0,0.0755,0.969,112.979,latin
0.707,0.843,-4.036,0,0.0268,0.0,0.374,0.766,100.021,latin
0.707,0.843,-4.036,0,0.0268,0.0,0.374,0.766,100.021,latin
0.713,0.88,-4.807,0,0.0498,4.11e-06,0.0762,0.936,112.998,latin
0.714,0.671,-5.119,1,0.292,0.0,0.325,0.641,169.727,latin
0.721,0.806,-6.279,0,0.146,0.000319,0.341,0.753,120.038,latin
0.798,0.625,-6.83,1,0.383,3.33e-05,0.125,0.774,92.994,latin
0.708,0.788,-3.745,1,0.119,1.51e-05,0.0543,0.697,178.039,latin
0.707,0.843,-4.036,0,0.0268,0.0,0.374,0.766,100.021,latin
0.708,0.788,-3.745,1,0.119,1.51e-05,0.0543,0.697,178.039,latin
0.81,0.717,-3.92,0,0.0182,0.00148,0.105,0.687,95.08,latin
0.876,0.498,-7.511,1,0.0706,0.0,0.143,0.428,122.016,latin
0.808,0.97,-6.098,0,0.0569,6.13e-05,0.154,0.868,114.328,latin
0.553,0.892,-4.039,1,0.0639,0.0,0.426,0.479,77.01,latin
0.602,0.573,-7.388,1,0.282,0.0,0.0854,0.319,174.048,latin
0.659,0.802,-4.79,1,0.208,0.0,0.123,0.863,177.936,latin
0.602,0.573,-7.388,1,0.282,0.0,0.0854,0.319,174.048,latin
0.729,0.737,-3.727,0,0.275,7.58e-06,0.137,0.369,91.99,latin
0.584,0.803,-4.953,1,0.0392,4.71e-05,0.0973,0.339,108.049,latin
0.399,0.655,-6.262,1,0.042,3.1e-06,0.067,0.252,74.241,latin
0.719,0.571,-8.202,0,0.0589,2.98e-06,0.132,0.206,119.939,latin
0.729,0.737,-3.727,0,0.275,7.58e-06,0.137,0.369,91.99,latin
0.665,0.769,-6.532,1,0.0776,6.84e-06,0.0754,0.76,138.001,latin
0.729,0.737,-3.727,0,0.275,7.58e-06,0.137,0.369,91.99,latin
0.714,0.818,-6.016,0,0.0724,0.0,0.115,0.541,92.004,latin
0.536,0.723,-4.761,0,0.0149,7.78e-05,0.0952,0.724,91.761,latin
0.83,0.679,-3.519,0,0.137,7.78e-05,0.0905,0.213,95.003,latin
0.745,0.812,-5.77,1,0.0954,0.0,0.0473,0.968,112.026,latin
0.714,0.818,-6.016,0,0.0724,0.0,0.115,0.541,92.004,latin
0.696,0.82,-4.511,0,0.0712,0.0,0.132,0.43,100.064,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.714,0.818,-6.016,0,0.0724,0.0,0.115,0.541,92.004,latin
0.808,0.749,-3.524,0,0.285,0.000765,0.152,0.546,100.018,latin
0.83,0.679,-3.519,0,0.137,7.78e-05,0.0905,0.213,95.003,latin
0.702,0.768,-5.58,0,0.715,1.3e-05,0.0684,0.817,101.091,latin
0.717,0.758,-2.367,0,0.37,0.000303,0.0861,0.96,175.951,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.717,0.758,-2.367,0,0.37,0.000303,0.0861,0.96,175.951,latin
0.865,0.658,-3.035,0,0.214,4.47e-06,0.0325,0.713,90.012,latin
0.717,0.758,-2.367,0,0.37,0.000303,0.0861,0.96,175.951,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.536,0.723,-4.761,0,0.0149,7.78e-05,0.0952,0.724,91.761,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.737,0.607,-3.599,1,0.194,0.11,0.132,0.528,179.957,latin
0.604,0.879,-3.747,1,0.263,0.0,0.2,0.908,176.056,latin
0.745,0.812,-5.77,1,0.0954,0.0,0.0473,0.968,112.026,latin
0.727,0.796,-3.918,0,0.0627,0.0,0.166,0.701,180.069,latin
0.799,0.966,-5.408,0,0.17,2.17e-05,0.198,0.961,126.839,latin
0.792,0.703,-3.057,1,0.283,0.000164,0.319,0.726,180.032,latin
0.693,0.881,-8.491,1,0.0298,0.0327,0.0484,0.974,129.025,latin
0.696,0.448,-9.099,1,0.452,2.43e-05,0.0904,0.569,95.004,latin
0.695,0.884,-6.123,1,0.156,1.63e-05,0.126,0.717,128.038,latin
0.704,0.702,-6.661,0,0.178,0.0,0.311,0.579,122.073,latin
0.709,0.929,-4.13,1,0.0399,3.92e-06,0.338,0.8,130.991,latin
0.696,0.448,-9.099,1,0.452,2.43e-05,0.0904,0.569,95.004,latin
0.648,0.942,-2.881,0,0.021,0.0,0.0594,0.73,129.007,latin
0.852,0.773,-2.921,0,0.187,3.05e-05,0.159,0.907,102.034,latin
0.705,0.799,-4.776,0,0.0357,0.417,0.0643,0.658,122.018,latin
0.584,0.803,-4.953,1,0.0392,4.71e-05,0.0973,0.339,108.049,latin
0.584,0.803,-4.953,1,0.0392,4.71e-05,0.0973,0.339,108.049,latin
0.584,0.803,-4.953,1,0.0392,4.71e-05,0.0973,0.339,108.049,latin
0.718,0.735,-4.854,1,0.0917,0.0,0.188,0.4,109.999,latin
0.729,0.737,-3.727,0,0.275,7.58e-06,0.137,0.369,91.99,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.729,0.737,-3.727,0,0.275,7.58e-06,0.137,0.369,91.99,latin
0.775,0.794,-4.167,0,0.162,0.0,0.337,0.84,94.018,latin
0.795,0.854,-5.462,1,0.162,1.21e-06,0.0923,0.549,105.992,latin
0.775,0.794,-4.167,0,0.162,0.0,0.337,0.84,94.018,latin
0.795,0.854,-5.462,1,0.162,1.21e-06,0.0923,0.549,105.992,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.795,0.854,-5.462,1,0.162,1.21e-06,0.0923,0.549,105.992,latin
0.83,0.739,-5.395,0,0.136,2.11e-06,0.162,0.631,97.993,latin
0.795,0.854,-5.462,1,0.162,1.21e-06,0.0923,0.549,105.992,latin
0.795,0.854,-5.462,1,0.162,1.21e-06,0.0923,0.549,105.992,latin
0.735,0.804,-2.405,1,0.0371,0.000636,0.102,0.725,175.844,latin
0.74,0.892,-2.756,0,0.025,0.0,0.188,0.826,105.003,latin
0.795,0.854,-5.462,1,0.162,1.21e-06,0.0923,0.549,105.992,latin
0.74,0.892,-2.756,0,0.025,0.0,0.188,0.826,105.003,latin
0.773,0.917,-2.166,0,0.0946,0.000106,0.0885,0.763,105.964,latin
0.821,0.736,-4.484,0,0.0914,0.0,0.0542,0.941,93.008,latin
0.82,0.809,-4.319,0,0.111,0.000129,0.152,0.553,92.007,latin
